Instance_ID Group_ID
STA-309 Tatar_Siberian
STA-237 Tatar_Siberian
STA-205 Tatar_Siberian
STA-297 Tatar_Siberian
STA-300 Tatar_Siberian
STA-265 Tatar_Siberian
STA-116 Tatar_Siberian
STA-212 Tatar_Siberian
STA-128 Tatar_Siberian
STA-362 Tatar_Siberian_Zabolotniye
STA-366 Tatar_Siberian_Zabolotniye
STA-434 Tatar_Siberian_Zabolotniye
STA-357 Tatar_Siberian_Zabolotniye
STA-435 Tatar_Siberian_Zabolotniye
TUV-195 Todzin
TUV-199 Todzin
TUV-121 Todzin
HGDP01353 Tu
HGDP01354 Tu
HGDP01351 Tu
HGDP01355 Tu
HGDP01350 Tu
HGDP01356 Tu
HGDP01349 Tu
HGDP01348 Tu
HGDP01352 Tu
HGDP01347 Tu
Tuba20 Tubalar
Tuba12 Tubalar
Tuba29 Tubalar
ALT-846 Tubalar
Tuba22 Tubalar
Tuba11 Tubalar
Tuba23 Tubalar
Tuba15 Tubalar
Tuba10 Tubalar
Tuba2 Tubalar
Tuba13 Tubalar
Tuba6 Tubalar
Tuba24 Tubalar
Tuba19 Tubalar
Tuba18 Tubalar
ALT-165 Tubalar
ALT-116 Tubalar
ALT-845 Tubalar
ALT-117 Tubalar
Tuba25 Tubalar
HGDP01100 Tujia
HGDP01098 Tujia
HGDP01102 Tujia
HGDP01101 Tujia
HGDP01099 Tujia
HGDP01097 Tujia
HGDP01096 Tujia
HGDP01095 Tujia
HGDP01104 Tujia
HGDP01103 Tujia
Istanbul25095 Turkish
Kayseri23271 Turkish
Kayseri24402 Turkish
Trabzon21645 Turkish
Adana23112 Turkish
Aydin18112 Turkish
Trabzon21557 Turkish
Adana23133 Turkish
Aydin18596 Turkish
Istanbul20010 Turkish
Turkish4BA57 Turkish
Adana23147 Turkish
Istanbul25081 Turkish
Trabzon21177 Turkish
Kayseri23967 Turkish
Adana23114 Turkish
Istanbul15781 Turkish
Adana23108 Turkish
Istanbul19810 Turkish
Istanbul19708 Turkish
Balikesir16675 Turkish_Balikesir
Balikesir16653 Turkish_Balikesir
Balikesir16790 Turkish_Balikesir
Balikesir17006 Turkish_Balikesir
Balikesir16887 Turkish_Balikesir
TUV-349 Tuvinian
TUV-008 Tuvinian
Tuvinians51 Tuvinian
Tuvinians54 Tuvinian
TUV-071 Tuvinian
TUV-096 Tuvinian
Tuvinians86 Tuvinian
Tuvinians64 Tuvinian
Tuvinians56 Tuvinian
TUV-062 Tuvinian
Tuvinians61 Tuvinian
Tuvinians111 Tuvinian
TUV-392 Tuvinian
Tuvinians66 Tuvinian
Tuvinians85 Tuvinian
TUV-004 Tuvinian
TUV-044 Tuvinian
TUV-059 Tuvinian
TUV-024 Tuvinian
Tuvinians67 Tuvinian
UDM-318 Udmurt
UDM-004 Udmurt
UDM-335 Udmurt
UDM-256 Udmurt
UDM-254 Udmurt
UDM-255 Udmurt
UDM-034 Udmurt
UDM-138 Udmurt
UDM-033 Udmurt
UDM-229 Udmurt
HGDP01300 Uyghur
HGDP01304 Uyghur
HGDP01298 Uyghur
HGDP01297 Uyghur
HGDP01299 Uyghur
HGDP01301 Uyghur
HGDP01305 Uyghur
HGDP01306 Uyghur
HGDP01302 Uyghur
HGDP01303 Uyghur
KAR-060 Veps
KAR-087 Veps
KAR-067 Veps
KAR-183 Veps
KAR-056 Veps
KAR-187 Veps
KAR-193 Veps
KAR-050 Veps
KAR-190 Veps
KAR-184 Veps
HGDP01246 Xibo
HGDP01251 Xibo
HGDP01250 Xibo
HGDP01245 Xibo
HGDP01248 Xibo
HGDP01244 Xibo
HGDP01249 Xibo
HGDP00963 Yakut
HGDP00958 Yakut
HGDP00961 Yakut
HGDP00967 Yakut
HGDP00946 Yakut
HGDP00964 Yakut
HGDP00965 Yakut
HGDP00962 Yakut
HGDP00950 Yakut
HGDP00968 Yakut
HGDP00952 Yakut
HGDP00966 Yakut
HGDP00956 Yakut
HGDP00954 Yakut
HGDP00960 Yakut
HGDP00945 Yakut
HGDP00951 Yakut
HGDP00947 Yakut
HGDP00948 Yakut
HGDP00955 Yakut
HGDP01182 Yi
HGDP01185 Yi
HGDP01186 Yi
HGDP01187 Yi
HGDP01180 Yi
HGDP01184 Yi
HGDP01181 Yi
HGDP01179 Yi
HGDP01188 Yi
HGDP01183 Yi
Darra.I.Kur_d Afghanistan_DarraIKur_MBA
ALA002 Anatolia_Alalakh_MLBA
ALA004 Anatolia_Alalakh_MLBA
ALA008 Anatolia_Alalakh_MLBA
ALA011 Anatolia_Alalakh_MLBA
ALA013 Anatolia_Alalakh_MLBA
ALA014 Anatolia_Alalakh_MLBA
ALA015 Anatolia_Alalakh_MLBA
ALA017 Anatolia_Alalakh_MLBA
ALA018 Anatolia_Alalakh_MLBA
ALA020 Anatolia_Alalakh_MLBA
ALA023 Anatolia_Alalakh_MLBA
ALA025 Anatolia_Alalakh_MLBA
ALA026 Anatolia_Alalakh_MLBA
ALA028 Anatolia_Alalakh_MLBA
ALA029 Anatolia_Alalakh_MLBA
ALA030 Anatolia_Alalakh_MLBA
ALA037 Anatolia_Alalakh_MLBA
ALA039 Anatolia_Alalakh_MLBA
ALA084 Anatolia_Alalakh_MLBA
ALA095 Anatolia_Alalakh_MLBA
ALA019 Anatolia_Alalakh_MLBA_outlier
ART001 Anatolia_Arslantepe_EBA
ART009 Anatolia_Arslantepe_EBA
ART010 Anatolia_Arslantepe_EBA
ART011 Anatolia_Arslantepe_EBA
ART004 Anatolia_Arslantepe_LC
ART005 Anatolia_Arslantepe_LC
ART012 Anatolia_Arslantepe_LC
ART014 Anatolia_Arslantepe_LC
ART015 Anatolia_Arslantepe_LC
ART017 Anatolia_Arslantepe_LC
ART018 Anatolia_Arslantepe_LC
ART019 Anatolia_Arslantepe_LC
ART020 Anatolia_Arslantepe_LC
ART027 Anatolia_Arslantepe_LC
ART022 Anatolia_Arslantepe_LC
ART023 Anatolia_Arslantepe_LC
ART026 Anatolia_Arslantepe_LC
ART032 Anatolia_Arslantepe_LC
ART038 Anatolia_Arslantepe_LC
ART039 Anatolia_Arslantepe_LC
ART042 Anatolia_Arslantepe_LC
Bon001.SG Anatolia_Boncuklu_N.SG
Bon002.SG Anatolia_Boncuklu_N.SG
Bon004.SG Anatolia_Boncuklu_N.SG
Bon005.SG Anatolia_Boncuklu_N.SG
CBT018 Anatolia_Buyukkaya_EC
I1584 Anatolia_C
CBT001 Anatolia_CamlibelTarlasi_LC
CBT003 Anatolia_CamlibelTarlasi_LC
CBT004 Anatolia_CamlibelTarlasi_LC
CBT005 Anatolia_CamlibelTarlasi_LC
CBT010 Anatolia_CamlibelTarlasi_LC
CBT011 Anatolia_CamlibelTarlasi_LC
CBT014 Anatolia_CamlibelTarlasi_LC
CBT015 Anatolia_CamlibelTarlasi_LC
CBT016 Anatolia_CamlibelTarlasi_LC
I2495 Anatolia_EBA
I2499 Anatolia_EBA
I2683 Anatolia_EBA
MA2210_final.SG Anatolia_EBA.SG
MA2212_final.SG Anatolia_EBA.SG
MA2213_final.SG Anatolia_EBA.SG
ZBC_IPB001.B-C0101_Luk2-Pinarbasi Anatolia_Epipaleolithic
MA2197_final.SG Anatolia_IA.SG
MA2198_final.SG Anatolia_IA.SG
IKI002 Anatolia_Ikiztepe_LC
IKI009 Anatolia_Ikiztepe_LC
IKI012 Anatolia_Ikiztepe_LC
IKI016 Anatolia_Ikiztepe_LC
IKI017 Anatolia_Ikiztepe_LC
IKI024 Anatolia_Ikiztepe_LC
IKI030 Anatolia_Ikiztepe_LC
IKI034 Anatolia_Ikiztepe_LC
IKI036 Anatolia_Ikiztepe_LC
IKI037 Anatolia_Ikiztepe_LC
IKI038 Anatolia_Ikiztepe_LC
kum6.SG Anatolia_Kumtepe_N.SG
MA2200_final.SG Anatolia_MLBA.SG
MA2203_final.SG Anatolia_MLBA.SG
MA2205_final.SG Anatolia_MLBA.SG
MA2206_final.SG Anatolia_MLBA.SG
MA2208_final.SG Anatolia_MLBA.SG
I0707 Anatolia_N
I0709 Anatolia_N
I0726 Anatolia_N
I0745 Anatolia_N
I0746 Anatolia_N
I1096 Anatolia_N
I1098 Anatolia_N
I1100 Anatolia_N
I1102 Anatolia_N
I1103 Anatolia_N
ZHAJ_BON034.A0101_Luk9 Anatolia_N
ZHJ_BON024.A0101_Luk84 Anatolia_N
ZKO_BON001.A0101_Luk7 Anatolia_N
ZMOJ_BON014.A0101_Luk21 Anatolia_N
Bar31.SG Anatolia_N.SG
Bar8.SG Anatolia_N.SG
I0723_published Anatolia_N
I0727_published Anatolia_N
I1579_published Anatolia_N
I1580_published Anatolia_N
I1581_published Anatolia_N
I1585_published Anatolia_N
MA2195_final.SG Anatolia_Ottoman_1.SG
MA2196_final.SG Anatolia_Ottoman_2.SG
KRD001 Anatolia_TellKurdu_EC
KRD003 Anatolia_TellKurdu_EC
KRD004 Anatolia_TellKurdu_EC
KRD005 Anatolia_TellKurdu_EC
KRD006 Anatolia_TellKurdu_EC
KRD002 Anatolia_TellKurdu_EMC
Tep002.SG Anatolia_TepecikCiftlik_N.SG
Tep003.SG Anatolia_TepecikCiftlik_N.SG
Tep004.SG Anatolia_TepecikCiftlik_N.SG
Tep006.SG Anatolia_TepecikCiftlik_N.SG
Tep001.SG Anatolia_TepecikCiftlik_N_o.SG
TIT003 Anatolia_TitrisHoyuk_EBA
TIT012 Anatolia_TitrisHoyuk_EBA
TIT014 Anatolia_TitrisHoyuk_EBA
TIT015 Anatolia_TitrisHoyuk_EBA
TIT019 Anatolia_TitrisHoyuk_EBA
TIT021 Anatolia_TitrisHoyuk_EBA
TIT025 Anatolia_TitrisHoyuk_EBA
I1407 Armenia_C
I1409 Armenia_C
I1631 Armenia_C
I1632 Armenia_C
I1634 Armenia_C
ARM001 Armenia_Caucasus_EBA_KuraAraxes
I1633 Armenia_EBA
I1635 Armenia_EBA
I1658 Armenia_EBA
RISE396.SG Armenia_LBA.SG
RISE397.SG Armenia_LBA.SG
RISE407.SG Armenia_LBA.SG
RISE408.SG Armenia_LBA.SG
RISE412.SG Armenia_LBA.SG
DA31.SG Armenia_LchashenMetsamor.SG
DA35.SG Armenia_LchashenMetsamor.SG
I1656 Armenia_MBA
RISE413.SG Armenia_MBA.SG
RISE416.SG Armenia_MBA.SG
RISE423.SG Armenia_MBA.SG
I5068 Austria_EN_LBK
I5069 Austria_EN_LBK
I5070 Austria_EN_LBK
I5204 Austria_EN_LBK
I5205 Austria_EN_LBK
I5206 Austria_EN_LBK
I5207 Austria_EN_LBK
I5208 Austria_EN_LBK
I1577 Austria_KremsWA3
GoyetQ116-1_published Belgium_UP_GoyetQ116_1
GoyetQ-2_published Belgium_UP_GoyetQ-2
GoyetQ376-19_published_d Belgium_UP_GoyetQ376-19
GA231_GA247_merged Belgium_UP_Magdalenian
Bul6 Bulgaria_BeliBreyag_EBA
Bul8 Bulgaria_BeliBreyag_EBA
ANI153 Bulgaria_C
I0781 Bulgaria_C
I0785 Bulgaria_C
I2423 Bulgaria_C
I2424 Bulgaria_C
I2425 Bulgaria_C
I2427 Bulgaria_C
I2430 Bulgaria_C
I2431 Bulgaria_C
I2509 Bulgaria_C
I2519 Bulgaria_C
I2526 Bulgaria_C
I2181_published Bulgaria_C
I2426_published Bulgaria_C
I2165 Bulgaria_EBA
I2175 Bulgaria_EBA
I2510 Bulgaria_EBA
I2520 Bulgaria_EBA
Bul10 Bulgaria_EBA_Ezero
I2176_published Bulgaria_EBA
Bul4 Bulgaria_EBA_Yamnaya_o
I5769 Bulgaria_IA
I2163 Bulgaria_MLBA
I2521 Bulgaria_N
I0698_published Bulgaria_N
I0704_published Bulgaria_N
I1298_published Bulgaria_N
I2529_published Bulgaria_N
ANI152 Bulgaria_Varna_C
ANI160 Bulgaria_Varna_C
ANI159-ANI181 Bulgaria_Varna_C
ALX002 Caucasus_lowlands_LC
MTT001 Caucasus_lowlands_LN
POT002 Caucasus_lowlands_LN
I3313 Croatia_EIA
I5071 Croatia_EN_Impressa
I5072 Croatia_EN_Impressa
I4167 Croatia_EN_Starcevo
I3499 Croatia_LateC_EBA_Vucedol
I4175 Croatia_LateC_EBA_Vucedol
I5079 Croatia_LN_Starcevo
I4331 Croatia_MBA
I4332 Croatia_MBA
I1875 Croatia_Mesolithic_HG
I3498 Croatia_MN_Sopot
I4168 Croatia_MN_Sopot
I5077 Croatia_MN_Sopot
I5078 Croatia_MN_Sopot
I3433 Croatia_N_Cardial
I3947 Croatia_N_Cardial
I3948 Croatia_N_Cardial
I2792 Croatia_Vucedol
I7949 Czech_BA
I6677 Czech_Baalberge
I4136 Czech_BellBeaker
I4888 Czech_BellBeaker
I4889 Czech_BellBeaker
I4890 Czech_BellBeaker
I4891 Czech_BellBeaker
I4895 Czech_BellBeaker
I4896 Czech_BellBeaker
I4945 Czech_BellBeaker
I5666 Czech_BellBeaker
I6468 Czech_BellBeaker
I6476 Czech_BellBeaker
I6480 Czech_BellBeaker
I7205 Czech_BellBeaker
I7211 Czech_BellBeaker
I7214 Czech_BellBeaker
I7251 Czech_BellBeaker
I7276 Czech_BellBeaker
I7281 Czech_BellBeaker
I7287 Czech_BellBeaker
I7288 Czech_BellBeaker
I6695 Czech_CordedWare
I6696 Czech_CordedWare
I7207 Czech_CordedWare
I7208 Czech_CordedWare
I7209 Czech_CordedWare
I7279 Czech_CordedWare
I7280 Czech_CordedWare
RISE568.SG Czech_EarlySlav.SG
I4884 Czech_EBA
I4892 Czech_EBA
I7195 Czech_EBA
I7196 Czech_EBA
I7198 Czech_EBA
I7199 Czech_EBA
I7200 Czech_EBA
I7201 Czech_EBA
I7202 Czech_EBA
I7203 Czech_EBA
I5037 Czech_EBA_Protounetice
I5042 Czech_EBA_Protounetice
I4130 Czech_EBA_Unetice
I5043 Czech_EBA_Unetice
I7272 Czech_Eneolithic
DA111.SG Czech_HallstattBylany.SG
DA112.SG Czech_HallstattBylany.SG
kol2BE.SG Czech_Megalithic.SG
kol6-ALL_DATA.SG Czech_Megalithic.SG
I7197 Czech_MN
I4893 Czech_N
I4894 Czech_N
Pavlov1_d Czech_Pavlov1
Vestonice13_d Czech_Vestonice13
Vestonice15_d Czech_Vestonice15
Vestonice16 Czech_Vestonice16
Vestonice43_d Czech_Vestonice43
RISE21.SG Denmark_BA.SG
RISE47.SG Denmark_BA.SG
RISE276.SG Denmark_LBA.SG
RISE42.SG Denmark_LN.SG
RISE71.SG Denmark_LN.SG
RISE61.SG Denmark_MN_B.SG
NEO236.SG DevilsCave_N.SG
NEO238.SG DevilsCave_N.SG
NEO239.SG DevilsCave_N.SG
NEO240.SG DevilsCave_N.SG
I2417 England_BellBeaker
I2418 England_BellBeaker
I2445 England_BellBeaker
I2447 England_BellBeaker
I2450 England_BellBeaker
I2452 England_BellBeaker
I2453 England_BellBeaker
I2455 England_BellBeaker
I2459 England_BellBeaker
I3256 England_BellBeaker
I4951 England_BellBeaker
I5376 England_BellBeaker
I5379 England_BellBeaker
I5382 England_BellBeaker
I5512 England_BellBeaker
I5513 England_BellBeaker
I6679 England_BellBeaker
I6775 England_BellBeaker
I6777 England_BellBeaker
I2446_published England_BellBeaker
I2421 England_C_EBA
I2457 England_C_EBA
I2460 England_C_EBA
I2461 England_C_EBA
I2462 England_C_EBA
I2463 England_C_EBA
I2464 England_C_EBA
I2566 England_C_EBA
I2597 England_C_EBA
I2601 England_C_EBA
I2604 England_C_EBA
I2610 England_C_EBA
I5373 England_C_EBA
I5377 England_C_EBA
I5441 England_C_EBA
I7630 England_C_EBA
I7635 England_C_EBA
I7638 England_C_EBA
I7639 England_C_EBA
I2598_published England_C_EBA
I0789.SG England_IA.SG
I5383 England_LBA
I0160.SG England_LIA.SG
M1489.SG England_LIA.SG
I0156.SG England_LIA_ERoman.SG
I2458 England_MBA
I2639 England_MBA
I3082 England_MBA
I7568 England_MBA
I7569 England_MBA
I7570 England_MBA
I7571 England_MBA
I7572 England_MBA
I7573 England_MBA
I7574 England_MBA
I7575 England_MBA
I7576 England_MBA
I7577 England_MBA
I7578 England_MBA
I7580 England_MBA
I7626 England_MBA
I7627 England_MBA
I7628 England_MBA
I7640 England_MBA
I6744 England_Mesolithic
I6745 England_Mesolithic
I3025_all.SG England_Mesolithic_all.SG
I6767_all.SG England_Mesolithic_all.SG
I0518 England_N
I0519 England_N
I0520 England_N
I2605 England_N
I2606 England_N
I3068 England_N
I5366 England_N
I5374 England_N
I6757.SG England_N.SG
I6759.SG England_N.SG
I6761.SG England_N.SG
I3040_all.SG England_N.SG
I5387_all.SG England_N.SG
I6746_all.SG England_N.SG
I6747_all.SG England_N.SG
I6750_all.SG England_N.SG
I6751_all.SG England_N.SG
I6753_all.SG England_N.SG
I6755_all.SG England_N.SG
I6760_all.SG England_N.SG
I6762_all.SG England_N.SG
I3005 England_N_possible
I4949_published England_N
3DT16.SG England_Roman.SG
6DT18.SG England_Roman.SG
6DT21.SG England_Roman.SG
6DT22.SG England_Roman.SG
6DT23.SG England_Roman.SG
6DT3.SG England_Roman.SG
I0157.SG England_Saxon.SG
I0159.SG England_Saxon.SG
I0161.SG England_Saxon.SG
I0769.SG England_Saxon.SG
I0773.SG England_Saxon.SG
I0774.SG England_Saxon.SG
I0777.SG England_Saxon.SG
NO3423.SG England_Saxon.SG
s19_0LS11_1.SG Estonia_BA.SG
s19_V14_2.SG Estonia_BA.SG
s19_V16_1.SG Estonia_BA.SG
s19_V9_2.SG Estonia_BA.SG
s19_X02_1.SG Estonia_BA.SG
s19_X08_1.SG Estonia_BA.SG
s19_X10_1.SG Estonia_BA.SG
s19_X11_1.SG Estonia_BA.SG
s19_X12_1.SG Estonia_BA.SG
s19_X14_1.SG Estonia_BA.SG
s19_X15_2.SG Estonia_BA.SG
s19_X16_1.SG Estonia_BA.SG
s19_X17_2.SG Estonia_BA.SG
s19_X20_1.SG Estonia_BA.SG
s19_X09_1.SG Estonia_BA_o.SG
MA968.MA976.SG Estonia_CordedWare.SG
MA969.SG Estonia_CordedWare.SG
MA971.SG Estonia_CordedWare.SG
MA973.SG Estonia_CordedWare.SG
MA826.RISE00.SG Estonia_CordedWare.SG
EKA1 Estonia_CWC
Kivisaare3 Estonia_EMN_Narva
Veibri4 Estonia_EMN_Narva
s19_0LS10_1.SG Estonia_IA.SG
s19_V10_2.SG Estonia_IA.SG
s19_V11_1.SG Estonia_IA.SG
s19_V12_1.SG Estonia_IA.SG
s19_V7_1.SG Estonia_IA.SG
s19_VII4_1.SG Estonia_IA.SG
s19_X04_1.SG Estonia_IA.SG
s19_0LS03_1.SG Estonia_Medieval.SG
s19_IIa_1.SG Estonia_Medieval.SG
s19_IIf_1.SG Estonia_Medieval.SG
s19_IIg_1.SG Estonia_Medieval.SG
s19_IIIt_1.SG Estonia_Medieval.SG
s19_ILS01_1.SG Estonia_Medieval.SG
s19_IVLS09KT_1.SG Estonia_Medieval.SG
Tamula1 Estonia_MN_CCC
Tamula3 Estonia_MN_CCC
I1381 France_BellBeaker
I1382 France_BellBeaker
I1390 France_BellBeaker
I3874 France_BellBeaker
I3875 France_BellBeaker
I1388 France_BellBeaker_lowSteppe
I1392 France_BellBeaker_lowSteppe
I1391_published France_BellBeaker
I2575_published France_BellBeaker
BerryAuBac France_BerryAuBac
Chaudardes1_published_d France_Paleo
Iboussieres25-1 France_Paleo
Iboussieres31-2 France_Paleo
I4303 France_MN
I4304 France_MN
I4305 France_MN
I4308 France_MN
Ranchot88_published_d France_Paleo
Rigney1_published_d France_Paleo
Rochedane_published France_Paleo
KK1.SG Georgia_Kotias.SG
SATP.SG Georgia_Satsurblia.SG
I0108 Germany_BellBeaker
I5023 Germany_BellBeaker
I5531 Germany_BellBeaker
I5833 Germany_BellBeaker
I5836 Germany_BellBeaker
I6590 Germany_BellBeaker
I6591 Germany_BellBeaker
I6624 Germany_BellBeaker
I0060_published Germany_BellBeaker
I3602_published Germany_BellBeaker
I3604_published Germany_BellBeaker
I4249_published Germany_BellBeaker
I4250_published Germany_BellBeaker
I5655_published Germany_BellBeaker
I5663_published Germany_BellBeaker
Bockstein_published_d Germany_Bockstein
Burkhardtshohle_published_d Germany_Burkhardtshohle
I0049 Germany_CordedWare
I0103 Germany_CordedWare
I0104 Germany_CordedWare
I0106 Germany_CordedWare
I1532 Germany_CordedWare
I1534 Germany_CordedWare
I1536 Germany_CordedWare
I1538 Germany_CordedWare
I1539 Germany_CordedWare
I1542 Germany_CordedWare
I1544 Germany_CordedWare
RISE434.SG Germany_CordedWare.SG
RISE435.SG Germany_CordedWare.SG
RISE436.SG Germany_CordedWare.SG
RISE446.SG Germany_CordedWare.SG
ALT_3_d Germany_CordedWare
ALT_4_d Germany_CordedWare
I0115 Germany_EBA_Unetice
I0116 Germany_EBA_Unetice
I0117 Germany_EBA_Unetice
I0164 Germany_EBA_Unetice
I0803 Germany_EBA_Unetice
I0804 Germany_EBA_Unetice
I0047_published Germany_EBA_Unetice
AED204.SG Germany_EMedieval.SG
AEHIb.SG Germany_EMedieval.SG
Alh10.SG Germany_EMedieval.SG
Alh3a.SG Germany_EMedieval.SG
BIM37b.SG Germany_EMedieval.SG
NW54.SG Germany_EMedieval.SG
STR228.SG Germany_EMedieval.SG
STR248b.SG Germany_EMedieval.SG
STR300b.SG Germany_EMedieval.SG
STR328c.SG Germany_EMedieval.SG
STR355c.SG Germany_EMedieval.SG
STR360c.SG Germany_EMedieval.SG
STR393b.SG Germany_EMedieval.SG
STR480.SG Germany_EMedieval.SG
STR486.SG Germany_EMedieval.SG
STR502b.SG Germany_EMedieval.SG
STR535.SG Germany_EMedieval.SG
I0018 Germany_EN_LBK
I0025 Germany_EN_LBK
I0100 Germany_EN_LBK
I0795 Germany_EN_LBK
I2014 Germany_EN_LBK
I2022 Germany_EN_LBK
I0046_published Germany_EN_LBK
I0057_published Germany_EN_LBK
I1550_published Germany_EN_LBK
I2008_published Germany_EN_LBK
I2017_published Germany_EN_LBK
I2030_published Germany_EN_LBK
I2032_published Germany_EN_LBK
I2038_published Germany_EN_LBK
Stuttgart_published.DG Germany_EN_LBK_Stuttgart.DG
Falkenstein Germany_Falkenstein
HohleFels49_published_d Germany_HohleFels49
I0099_published Germany_LBA_Halberstadt
HUGO_171_d Germany_BellBeaker
HUGO_180Sk1_d Germany_BellBeaker
HUGO_190_d Germany_BellBeaker
UNTA58_68Sk1 Germany_BellBeaker
UNTA85_1343 Germany_BellBeaker
AITI_119 Germany_Lech_EBA
AITI_50 Germany_Lech_EBA
AITI_66_d Germany_Lech_EBA
AITI_92_d Germany_Lech_EBA
OBKR_50_d Germany_Lech_EBA
OBKR_80 Germany_Lech_EBA
POST_44 Germany_Lech_EBA
POST_99_d Germany_Lech_EBA
UNTA85_1412 Germany_Lech_EBA
WEHR_1192SkB_d Germany_Lech_EBA
WEHR_1586_d Germany_Lech_EBA
OTTM_151ind2_d Germany_Lech_MBA
OTTM_154 Germany_Lech_MBA
OTTM_156 Germany_Lech_MBA
OTTM_165_d Germany_Lech_MBA
OTTM_87_d Germany_Lech_MBA
I0118 Germany_LN
I0059 Germany_LN
I0171 Germany_LN
I0550 Germany_LN
FN2.SG Germany_LRoman.SG
I0559 Germany_MN
I0560 Germany_MN
I0807 Germany_MN
I1563 Germany_MN_Blatterhohle
I1565 Germany_MN_Blatterhohle
I1593 Germany_MN_Blatterhohle
I1594 Germany_MN_Blatterhohle
I0172 Germany_MN
I0551 Germany_MN
I0800 Germany_MN
I0802 Germany_MN
I10939 Gibraltar_BA
I10940 Gibraltar_BA
I10941 Gibraltar_BA
I10942 Gibraltar_N
I9006 Greece_BA_Mycenaean
I9010 Greece_BA_Mycenaean
I9041 Greece_BA_Mycenaean
I9033 Greece_BA_Mycenaean
I9123 Greece_Crete_Armenoi
Klei10.SG Greece_N.SG
Pal7.SG Greece_N.SG
I0070 Greece_Minoan
I0071 Greece_Minoan
I0073 Greece_Minoan
I0074 Greece_Minoan
I9005 Greece_Minoan
I9127 Greece_Minoan
I9128 Greece_Minoan
I9129 Greece_Minoan
I9130 Greece_Minoan
I9131 Greece_Minoan
I5427 Greece_N
Rev5.SG Greece_N.SG
I2318 Greece_Peloponnese_N
I3708 Greece_Peloponnese_N
I3709 Greece_Peloponnese_N
I3920 Greece_Peloponnese_N
I2937_all Greece_Peloponnese_N
AV1 Hungary_AvarPeriod
SZ1.SG Hungary_AvarPeriod.SG
I1908 Hungary_C_Balaton_Lasinja
I1909 Hungary_C_Balaton_Lasinja
I2351 Hungary_C_Balaton_Lasinja
I2394 Hungary_C_Balaton_Lasinja
I4189 Hungary_C_Balaton_Lasinja
I1907_published Hungary_C_Balaton_Lasinja
I2353 Hungary_EarlyC_Tiszapolgar
I2354 Hungary_EarlyC_Tiszapolgar
I2356 Hungary_EarlyC_Tiszapolgar
I2395 Hungary_EarlyC_Tiszapolgar
I2364 Hungary_EBA_BellBeaker
I2365 Hungary_EBA_BellBeaker
I2786 Hungary_EBA_BellBeaker
I2787 Hungary_EBA_BellBeaker
I3528 Hungary_EBA_BellBeaker
I3529 Hungary_EBA_BellBeaker
I5015 Hungary_EBA_BellBeaker
I4178 Hungary_EBA_BellBeaker
I7044 Hungary_EBA_BellBeaker
I7045 Hungary_EBA_BellBeaker
I1502 Hungary_EBA_Mako
I7040 Hungary_EBA_Protonagyrev
I7043 Hungary_EBA_Protonagyrev
I1507 Hungary_EN_HG_Koros
I4971 Hungary_EN_HG_Koros
I1508 Hungary_EN_Koros
I2374 Hungary_EN_Koros
I2794 Hungary_EN_Koros
I2373_all Hungary_EN_Koros
I0174 Hungary_EN_Starcevo
I1876 Hungary_EN_Starcevo
I1880 Hungary_EN_Starcevo
I1877_all Hungary_EN_Starcevo
SZ12 Hungary_Langobard
SZ14 Hungary_Langobard
SZ16 Hungary_Langobard
SZ19 Hungary_Langobard
SZ23 Hungary_Langobard
SZ24 Hungary_Langobard
SZ27 Hungary_Langobard
SZ28 Hungary_Langobard
SZ30 Hungary_Langobard
SZ31 Hungary_Langobard
SZ32 Hungary_Langobard
SZ37 Hungary_Langobard
SZ38 Hungary_Langobard
SZ40 Hungary_Langobard
SZ41 Hungary_Langobard
SZ42 Hungary_Langobard
SZ7 Hungary_Langobard
SZ9 Hungary_Langobard
SZ11.SG Hungary_Langobard.SG
SZ15.SG Hungary_Langobard.SG
SZ2.SG Hungary_Langobard.SG
SZ3.SG Hungary_Langobard.SG
SZ36.SG Hungary_Langobard.SG
SZ4.SG Hungary_Langobard.SG
SZ43.SG Hungary_Langobard.SG
SZ45.SG Hungary_Langobard.SG
SZ5.SG Hungary_Langobard.SG
I1497 Hungary_LateC_Baden
I2368 Hungary_LateC_Baden
I2369 Hungary_LateC_Baden
I2370 Hungary_LateC_Baden
I2371 Hungary_LateC_Baden
I2752 Hungary_LateC_Baden
I2753 Hungary_LateC_Baden
I2754 Hungary_LateC_Baden
I2755 Hungary_LateC_Baden
I2763 Hungary_LateC_Baden
I2785 Hungary_LateC_Baden
I2366_published Hungary_LateC_Baden
I2367_published Hungary_LateC_Baden
I2788 Hungary_LateC_Protoboleraz
I2789 Hungary_LateC_Protoboleraz
I2790_published Hungary_LateC_Protoboleraz
I2791_published Hungary_LateC_Protoboleraz
BR2.SG Hungary_LBA.SG
NE1.SG Hungary_LBK_MN.SG
I5116 Hungary_LC_EBA_Baden_Yamnaya
I5117 Hungary_LC_EBA_Baden_Yamnaya
I5118 Hungary_LC_EBA_Baden_Yamnaya
I5119 Hungary_LC_EBA_Baden_Yamnaya
I1495 Hungary_LN_Lengyel
I1899 Hungary_LN_Lengyel
I1900 Hungary_LN_Lengyel
I1901 Hungary_LN_Lengyel
I1906 Hungary_LN_Lengyel
I2352 Hungary_LN_Lengyel
I1902_published Hungary_LN_Lengyel
I1905_published Hungary_LN_Lengyel
